Station,Longitude,Latitude,NVel,Evel,UVel,Azimuth,Speed,sigN,sigE,sigU,rEN,EllipseSemiMaj,EllipseSemiMin,EllipseXAng
0.030,,27.269,-13.657,39.577,,109.03823133342159,41.8670822723533,0.860,-16.152,,0.850,39.57497330554061,1.1077326075132354,0.2197905335301422
-0.070,,29.250,-16.322,39.340,,112.53335582691814,42.59158700964311,0.770,-18.684,,0.890,45.76269104413665,0.858767485932667,0.16418553641595704
0.010,,27.816,-13.391,40.400,,108.33831435540853,42.56147179081099,0.620,-13.290,,0.610,32.54248114233315,1.2020168887712246,0.32483395855911074
-0.050,,26.885,-14.263,39.010,,110.0836352546536,41.535686692289076,1.600,-23.054,,1.580,NaN,56.764024907776864,NaN
0.010,,30.637,-17.248,39.658,,113.50511609539042,43.24639254319371,0.870,-13.375,,0.810,32.782818682986516,1.2470450967909619,0.3207459251998465
0.000,,28.990,-16.392,38.510,,113.0573043754165,41.85352749769128,0.550,-18.209,,0.550,44.57544772402718,1.1241506009071782,0.1729121448342875
0.000,,26.317,-12.705,39.785,,107.71043835927237,41.76437776383122,0.860,-18.403,,0.890,45.08309840956718,0.9589586603606114,0.16925480191042128
-0.040,,28.882,-10.705,40.481,,104.81251297205002,41.87252543136132,1.790,-5.738,,1.510,NaN,15.391773160751804,NaN
0.010,,29.423,-1.210,40.821,,91.6978417850075,40.83892923424903,0.610,-10.130,,0.610,24.81147401153662,1.1823097626439032,0.5596010711440154
0.030,,29.146,-12.640,40.460,,107.34918655536372,42.3884559756545,0.830,-8.977,,0.830,22.03734694210412,1.1297941814039143,0.7128325194035048
0.040,,28.923,-16.284,39.930,,112.18630674456104,43.122773055544556,0.860,-11.222,,0.860,27.52723066337933,1.0718302333432486,0.45565354011221
-0.010,,29.392,-14.495,37.448,,111.15992918159694,40.15541967157111,0.530,-23.183,,0.550,56.748401959596116,1.0833362964044675,0.10664516884483115
0.040,,28.779,-13.089,40.167,,108.0489512076228,42.2458259476602,0.840,-13.151,,0.840,32.23542446860681,1.1139684554537488,0.33168105704746675
0.030,,26.085,-12.551,38.443,,108.0809991042724,40.43997836300113,0.650,-32.042,,0.590,78.43328198141816,1.2844653546705642,0.05582127719638178
0.040,,29.514,-14.191,40.164,,109.45965733404624,42.597316546937556,0.870,-11.201,,0.860,27.47734119311839,1.0842293336556015,0.45738252673183677
